NAME,ADDRESS,CATEGORY,DESCRIPTION,COUNTY,LATITUDE,LONGITUDE,RATING
Spitalul Jude?ean,Strada Stadionului Sf�ntu Gheorghe,Hospital,N/A,Sibiu,45.86461,25.77878,0
Spitalul Municipal C�mpulung Muscel,Strada Costea 115100 C�mpulung,Hospital,N/A,Sibiu,45.26637,25.03777,0
Spitalul de Pneumoftiziologie,Aleea Filozofilor 550196 Sibiu,Hospital,N/A,Sibiu,45.79478,24.14256,0
Spitalul Jude?ean de Urgen?? V�lcea,Calea Lui Traian R�mnicu V�lcea,Hospital,N/A,Sibiu,45.11881,24.36343,0
Spitalul Municipal Sighi?oara,Strada Zaharia Boiu 545400 Sighi?oara,Hospital,N/A,Sibiu,46.2208,24.78403,0
Spitalul de Urgen?? Petro?ani,Strada 1 Decembrie 1918 Petro?ani,Hospital,N/A,Sibiu,45.40799,23.37566,0
Spitalul Or??enesc Cisn?die,Strada B?ilor 555300 Cisn?die,Hospital,N/A,Sibiu,45.70878,24.14503,0
Spitalul de Urgent? Profesor Doctor Dimitrie Gerota,Strada Panduri 105500 Bu?teni,Hospital,N/A,Sibiu,45.4015,25.54033,0
Spitalul de Psihiatrie ?i Neurologie Bra?ov,Strada Prundului 500123 Bra?ov,Hospital,N/A,Sibiu,45.63825,25.58511,0
Spitalul Jude?ean de Urgen?? Pite?ti,Strada Negru Vod? Pite?ti,Hospital,N/A,Sibiu,44.86644,24.85997,0
Slimnic.,"Sibiu, Romania",Attraction,Pe 23 februarie va avea loc o �nt�lnire a wikipedi?tilor din zona Moldovei �n Ia?i. Detalii ?i �nscrieri �n pagina �nt�lnirii.,Sibiu,45.64035706,24.85814294,0
Agnita,Sibiu,"City, Town or Village","Agnita (Romanian pronunciation:�[a??nita] (listen); German: Agnetheln; Hungarian: Szent�gota; Transylvanian Saxon dialect: Ongen�tlen) is a town on the H�rtibaciu river in Sibiu County, Transylvania, central Romania. It is considered the locality in the center of the country. The town administers two villages, Cove? (K�bisch; �gotak�vesd) and Ruja (Roseln; Rozsonda).",Sibiu,45.97583,24.62725,0
Prim?ria Agnita,DJ106 555100 Agnita,Government or Community Facility,N/A,Sibiu,45.9755,24.62121,0
Wish Agnita,Strada Mihai Viteazul 6 555100 Agnita,Going Out,N/A,Sibiu,45.97557,24.62129,0
Poli?ia Agnita,Strada Mihai Viteazul 555100 Agnita,Police Station,N/A,Sibiu,45.97542,24.6232,0
Oficiu Po?tal Agnita,Strada Mihai Viteazul 555100 Agnita,Post Office,N/A,Sibiu,45.9754,24.62369,0
Baum Agnita,Strada Pia?a Republicii 17 555100 Agnita,Bar/Pub,N/A,Sibiu,45.97524,24.62179,0
Outlet Store Agnita,Strada Bisericii 555100 Agnita,Shop,N/A,Sibiu,45.97338,24.62843,0
Agnita,Strada Constantin Br�ncoveanu Giurgiu,Kiosk/24-7/Convenience Store,"Agnita (Romanian pronunciation:�[a??nita] (listen); German: Agnetheln; Hungarian: Szent�gota; Transylvanian Saxon dialect: Ongen�tlen) is a town on the H�rtibaciu river in Sibiu County, Transylvania, central Romania. It is considered the locality in the center of the country. The town administers two villages, Cove? (K�bisch; �gotak�vesd) and Ruja (Roseln; Rozsonda).",Sibiu,43.907855,25.975722,0
Ladoipasi 1 Decembrie Agnita,Strada 1 Decembrie 22 Agnita,Food & Drink,"cauta produse precum bere, tv, mobila, scutece",Sibiu,45.97529,24.62423,0
Agnita Materiale de Construc?ii,Strada �nfr??irii 315100 Chi?ineu-Cri?,DIY/garden centre,N/A,Sibiu,46.52857,21.522,0
Strada Agnita,060573 Bucharest,Street or Square,N/A,Sibiu,44.46511,26.03263,0
Make-Up Artist Anita,Strada ?tefan cel Mare 505600 S?cele,Service,N/A,Sibiu,45.620691,25.696454,0
Pensiunea Anita,Strada Magnoliei 7 335500 Ha?eg,Accommodation,N/A,Sibiu,45.60494,22.9393,0
Floraria Anita,Strada Republicii 13 605200 Com?ne?ti,Going Out,N/A,Sibiu,46.421597,26.437914,0
Agnita.,"Sibiu, Romania",Attraction,"Agnita (Romanian pronunciation:�[a??nita] (listen); German: Agnetheln; Hungarian: Szent�gota; Transylvanian Saxon dialect: Ongen�tlen) is a town on the H�rtibaciu river in Sibiu County, Transylvania, central Romania. It is considered the locality in the center of the country. The town administers two villages, Cove? (K�bisch; �gotak�vesd) and Ruja (Roseln; Rozsonda).",Sibiu,45.73931379,24.685365,0
C�r?a,Sibiu,"City, Town or Village","C�r?a (also C�r?a S?seasc?; German: Kerz; Hungarian: Kerc) is a commune in Sibiu County, Transylvania, Romania. It is composed of two villages, C�r?a and Poieni?a (Konradsdorf; Ol�hty�kos).",Sibiu,45.78471,24.56898,0
C�r?a,Harghita,"City, Town or Village","C�r?a (also C�r?a S?seasc?; German: Kerz; Hungarian: Kerc) is a commune in Sibiu County, Transylvania, Romania. It is composed of two villages, C�r?a and Poieni?a (Konradsdorf; Ol�hty�kos).",Sibiu,46.53387,25.75991,0
The abbey of C�r?a,"Sibiu, Romania",Attraction,"The C�r?a Monastery /?k?r?a/ is a former Cistercian (Benedictine) monastery in the ?ara F?g?ra?ului region in southern Transylvania in Romania, currently an Evangelical Lutheran church belonging to the local Saxon community. It lies on the left bank of the Olt River, between the cities of Sibiu and F?g?ra?, close to the villages of C�r?a (German Kerz, Hungarian: Kerc) and C�r?i?oara (German: Kleinkerz). The monastery was probably founded in 1202?1206 by monks from Igri? Abbey (daughter house of Pontigny Abbey), and was disbanded in 1494, when the apostolic legate Ursus of Ursinis ratified C�r?a Abbey's attachment to the Provostship nullius of Sibiu. The Cistercian monastery introduced and helped develop French Gothic art in the region.",Sibiu,46.15929,25.164445,0
The F?g?ra? Mountains.,"Sibiu, Romania",Attraction,"F?g?ra? Mountains (Romanian: Mun?ii F?g?ra?ului [?munt?sij�f????ra?uluj] , Hungarian: Fogaras hegys�g [?fo??r??�h????e??]), are the highest mountains of the Southern Carpathians, in Romania. The highest peaks are:",Sibiu,0,0,0
Vila Balea - Transfagarasan,Transf?g?r??an 117040 Arefu,Tourist Information,N/A,Sibiu,45.564495,24.609983,0
Pensiunea Balea,Transf?g?r??an 557075 C�r?i?oara,Accommodation,N/A,Sibiu,45.680347,24.576855,0
Vila Balea,Transf?g?r??an 117040 Arefu,Hotel,N/A,Sibiu,45.447751,24.62345,0
Complex Balea Transfagarasan,Transf?g?r??an 557075 C�r?i?oara,Hotel,N/A,Sibiu,45.72918,24.573894,0
Baleabus - Transfers To Transfagarasan and Balea Lake,Pia?a Mare 12 550163 Sibiu,Tourist Information,N/A,Sibiu,45.79653,24.15249,0
The B�lea Valley and the Transf?g?r??an.,"Sibiu, Romania",Attraction,N/A,Sibiu,45.6436606,24.5073344,0
The Negoiu Peak.,"Sibiu, Romania",Attraction,"Negoiu Peak (Romanian: V�rful Negoiu pronounced�[ne??oju]) is a mountain peak in the F?g?ra? Mountains of the Southern Carpathians, being located in Sibiu County, Romania, with an elevation of 2,535 metres (8,317�ft).[1] It is the second highest peak in Romania after Moldoveanu Peak (2544m).",Sibiu,0,0,0
P?ltini? mountain resort and the Cindrel Mountains.,"Sibiu, Romania",Attraction,N/A,Sibiu,0,0,0
"Ocna Sibiului, Bazna and Miercurea Sibiului Spa towns.","Sibiu, Romania",Attraction,N/A,Sibiu,0,0,0
The M?rginimea Sibiului rural area.,"Sibiu, Romania",Attraction,"M?rginimea Sibiului (Hungarian: Szeben-Hegyalja) is an area which comprises 18 Romanian localities in the south-western part of the Sibiu County, in southern Transylvania, all of them having a unique ethnological, cultural, architectural, and historical heritage.",Sibiu,0,0,0
The city of Suceava with its medieval fortifications;,"Suceava, Romania",Attraction,"Suceava (Romanian:�[su?t??e?ava]) is the largest city and the seat of Suceava County, situated in the historical region of Moldavia, north-eastern Romania[4], and at the crossroads of Central and Eastern Europe respectively.[5] During the late Middle Ages, more specifically from 1388 to 1564, the city was the third capital of the Principality of Moldavia.[6][7]",Suceava,0,0,0
The Painted churches of northern Moldavia and their monasteries:,"Suceava, Romania",Attraction,N/A,Suceava,0,0,0
The Vorone? Monastery;,"Suceava, Romania",Attraction,"The Vorone? Monastery is a medieval monastery in the Romanian village of Vorone?, now a part of the town Gura Humorului. It is one of the famous painted monasteries from southern Bukovina, in Suceava County.[1] The monastery was constructed by Stephen the Great in 1488 over a period of 3 months and 3 weeks to commemorate the victory at Battle of Vaslui. Often known as the undefinedSistine Chapel of the Eastundefined, the frescoes at Vorone? feature an intense shade of blue known in Romania as undefinedVorone? blue.undefined[1]",Suceava,0,0,0
Putna Monastery,Strada Principal? 727455 Putna,Religious Place,"The Putna monastery (Romanian: M?n?stirea Putna) is a Romanian Orthodox monastery, one of the most important cultural, religious [1] and artistic centers established in medieval Moldavia; as with many others, it was built and dedicated by Stephen the Great. Putna was founded on the lands perambulated by the Putna (which has its source in the Obcina Mare mountains, Bukovina). Stephen the Great is famous for building and influencing the building of dozens of churches and monasteries all over Moldavia (allegedly, he founded a religious edifice after each important military victory). The Putna Monastery houses the tombs of Stephen ?nowadays, a place of pilgrimage ?, and several of his family members. The icon veils and tombstones are held as fine examples of Moldavian art in Stephen the Great?s time.",Suceava,47.86606,25.59665,0
The Putna Monastery;,"Suceava, Romania",Attraction,"The Putna monastery (Romanian: M?n?stirea Putna) is a Romanian Orthodox monastery, one of the most important cultural, religious [1] and artistic centers established in medieval Moldavia; as with many others, it was built and dedicated by Stephen the Great. Putna was founded on the lands perambulated by the Putna (which has its source in the Obcina Mare mountains, Bukovina). Stephen the Great is famous for building and influencing the building of dozens of churches and monasteries all over Moldavia (allegedly, he founded a religious edifice after each important military victory). The Putna Monastery houses the tombs of Stephen ?nowadays, a place of pilgrimage ?, and several of his family members. The icon veils and tombstones are held as fine examples of Moldavian art in Stephen the Great?s time.",Suceava,47.86606,25.59665,0
The Moldovi?a Monastery;,"Suceava, Romania",Attraction,"The Moldovi?a Monastery (Romanian: M�n?stirea Moldovi?a) is a Romanian Orthodox monastery situated in the commune of Vatra Moldovi?ei, Suceava County, Moldavia, Romania. The Monastery of Moldovi?a was built in 1532 by Petru Rare?, who was Stephen III of Moldavia's illegitimate son. It was founded as a protective barrier against the Muslim Ottoman conquerors from the East.",Suceava,0,0,0
Sucevita Monastery,Calea Bucovinei 725100 C�mpulung Moldovenesc,Religious Place,"Sucevi?a Monastery is an Eastern Orthodox convent situated in the Northeastern part of Romania. It is situated near the Sucevi?a River, in the village Sucevi?a, 18�km away from the city of R?d?u?i, Suceava County. It is located in the southern part of the historical region of Bukovina (northwestern Moldavia). It was built in 1585 by Ieremia Movil?, Gheorghe Movil? and Simion Movil?.[1]",Suceava,47.52208,25.58354,0
Sucevi?a Monastery,DN17A 727510 Sucevi?a,Religious Place,"Sucevi?a Monastery is an Eastern Orthodox convent situated in the Northeastern part of Romania. It is situated near the Sucevi?a River, in the village Sucevi?a, 18�km away from the city of R?d?u?i, Suceava County. It is located in the southern part of the historical region of Bukovina (northwestern Moldavia). It was built in 1585 by Ieremia Movil?, Gheorghe Movil? and Simion Movil?.[1]",Suceava,47.77838,25.70975,0
The Sucevita Monastery;,"Suceava, Romania",Attraction,"Sucevi?a Monastery is an Eastern Orthodox convent situated in the Northeastern part of Romania. It is situated near the Sucevi?a River, in the village Sucevi?a, 18�km away from the city of R?d?u?i, Suceava County. It is located in the southern part of the historical region of Bukovina (northwestern Moldavia). It was built in 1585 by Ieremia Movil?, Gheorghe Movil? and Simion Movil?.[1]",Suceava,47.65023,25.646645,0
The Bogdana Monastery from R?d?u?i;,"Suceava, Romania",Attraction,"Bogdana Monastery is a Romanian Orthodox monastery in the town of R?d?u?i, northern Romania. Its church is the oldest still standing religious building in Moldavia[citation needed]. The monastery was built by Bogdan I of Moldavia (1359?1365) somewhere around 1360.",Suceava,0,0,0
The Humor Monastery;,"Suceava, Romania",Attraction,"Humor Monastery located in M?n?stirea Humorului, about 5�km north of the town of Gura Humorului, Romania. It is a monastery for nuns dedicated to the Dormition of Virgin Mary, or Theotokos. It was constructed in 1530 by Voievod Petru Rare? and his chancellor Teodor Bubuiog. The monastery was built over the foundation of a previous monastery that dated from around 1415. The Humor monastery was closed in 1786 and was not reopened until 1990.",Suceava,0,0,0
Arbore Monastery,DN2K 727015 Arbore,Religious Place,N/A,Suceava,47.729325,25.917061,0
The Arbore Monastery;,"Suceava, Romania",Attraction,N/A,Suceava,47.729325,25.917061,0
The Probota Monastery;,"Suceava, Romania",Attraction,"Probota Monastery (Romanian: M?n?stirea Probota) is a Romanian Orthodox monastery in Probota village, Dolhasca town, Suceava County, Romania. Built in 1530, with Peter IV Rare? as ktitor, it is one of eight buildings that make up the churches of Moldavia UNESCO World Heritage Site,[1] and is also listed as a historic monument by the country's Ministry of Culture and Religious Affairs.[2]",Suceava,0,0,0
Dragomirna Monastery,727366 Mitocu Dragomirnei,Religious Place,"The Dragomirna Monastery was built during the first three decades of the 17th century, 15�km from Suceava, in Mitocu Dragomirnei commune. It is the tallest medieval monastery in northern Moldavia and renowned in Orthodox architecture for its unique proportions and intricate details, mostly carved into stone. It lies among forested hills of fir and oak. The history of the monastery started in 1602, when the small church in the graveyard was built and dedicated to Saints Enoch, Elijah and John the Theologian. In 1609 the dedication of the larger church was made to the Descent of the Holy Spirit.",Suceava,47.75795,26.229885,0
The Dragomirna Monastery;,"Suceava, Romania",Attraction,"The Dragomirna Monastery was built during the first three decades of the 17th century, 15�km from Suceava, in Mitocu Dragomirnei commune. It is the tallest medieval monastery in northern Moldavia and renowned in Orthodox architecture for its unique proportions and intricate details, mostly carved into stone. It lies among forested hills of fir and oak. The history of the monastery started in 1602, when the small church in the graveyard was built and dedicated to Saints Enoch, Elijah and John the Theologian. In 1609 the dedication of the larger church was made to the Descent of the Holy Spirit.",Suceava,47.75795,26.229885,0
The medieval salt mine of Cacica;,"Suceava, Romania",Attraction,N/A,Suceava,0,0,0
Vatra Dornei,Suceava,"City, Town or Village","Vatra Dornei (Romanian pronunciation:�[?vatra ?dornej]; German: Dorna-Watra; Hungarian: Dornav�tra) is a city in Suceava County, north-eastern Romania. It is situated in the historical region of Bukovina. Vatra Dornei is the fifth largest urban settlement in the county, with a population of 13,659 inhabitants, according to the 2011 census. It was declared a municipality in 2000, being the newest and smallest municipality in the county. The city administers three villages: Argestru, Ro?u and Todireni. Vatra Dornei is a well known spa and ski resort in the Carpathian Mountains.",Suceava,47.34705,25.3593,0
Primaria Vatra Dornei,Strada Mihai Eminescu 725700 Vatra Dornei,Government or Community Facility,N/A,Suceava,47.34739,25.35584,0
Gara Vatra Dornei,Strada Dornelor 725700 Vatra Dornei,Railway Station,"The following 8 files are in this category, out of 8 total.",Suceava,47.34636,25.35673,0
Gara Vatra Dornei,DN17 725700 Vatra Dornei,Railway Station,"The following 8 files are in this category, out of 8 total.",Suceava,47.35262,25.35822,0
Autogara Vatra Dornei,Strada Oborului 725700 Vatra Dornei,Public Transport,N/A,Suceava,47.34568,25.36055,0
Strada Vatra Dornei,Bucharest,Street or Square,N/A,Suceava,44.38499,26.11382,0
Judecatoria Vatra Dornei,Strada Mihai Eminescu 725700 Vatra Dornei,Government or Community Facility,N/A,Suceava,47.34745,25.35681,0
Politia Vatra Dornei,Strada Unirii 725700 Vatra Dornei,Police Station,N/A,Suceava,47.3434,25.35898,0
Strada Vatra Dornei,077145 Pantelimon,Street or Square,N/A,Suceava,44.44176,26.21988,0
Casa di David,Strada G?rii 725700 Vatra Dornei,Accommodation,N/A,Suceava,47.34679,25.35665,0
Strada Vatra Dornei,077090 Domne?ti,Street or Square,N/A,Suceava,44.39628,25.93394,0
Bucura,Strada P?cii 725700 Vatra Dornei,Sport Facility/Venue,"Lake Bucura is a glacier cirque lake, situated in the Retezat Mountains, in Romania. It is located south of the main ridge, at the base of Peleaga Peak, and at an altitude of about 2,040 m.",Suceava,47.34261,25.35359,0
Autoturist Vatra Dornei,Calea Transilvaniei 725700 Vatra Dornei,Restaurant,1000 de hoteluri in Romania,Suceava,47.347292,25.324664,0
Iubesc Vatra Dornei,Strada Mihai Eminescu 725700 Vatra Dornei,Landmark/Attraction,N/A,Suceava,47.34727,25.35478,0
Casa Alexiana Vatra Dornei,Strada Molidului 28 725700 Vatra Dornei,Hotel,N/A,Suceava,47.34411,25.33649,0
Black Hill - Vatra Dornei,Strada Negre?ti 725700 Vatra Dornei,Restaurant,N/A,Suceava,47.33859,25.34446,0
The Vatra Dornei resort;,"Suceava, Romania",Attraction,N/A,Suceava,46.79497762,25.490294,0
"The cities and towns of R?d?u?i, F?lticeni, C�mpulung Moldovenesc, Gura Humorului, and Siret.","Suceava, Romania",Attraction,N/A,Suceava,0,0,0
The city of Alexandria.,"Teleorman, Romania",Attraction,,Teleorman,0,0,0
Fishing on the Danube and other lakes or ponds.,"Teleorman, Romania",Attraction,N/A,Teleorman,0,0,0
Timisoara (Timi?oara),Timi?,"City, Town or Village",,Timi?,45.75343,21.22333,0
Timi?oara Nord,Bulevardul Republicii Timi?oara,Railway Station,"Timi?oara North railway station is the main railway station in Timi?oara, Romania.",Timi?,45.75045,21.20775,0
Timisoara International Airport,Strada Aeroport 307200 Ghiroda,Airport,,Timi?,45.80886,21.32007,0
Iulius Mall,Strada Aristide Demetriade Timi?oara,Shopping Centre,N/A,Timi?,45.76592,21.23044,0
Bulevardul Timi?oara,060941 Bucharest,Street or Square,N/A,Timi?,44.42715,26.03153,0
Timi?oara,Strada Proclam. de La Timi?oara 5 300054 Timi?oara,Tourist Information,,Timi?,45.75593,21.23119,0
Timi?oara Est,Strada Mihail Kog?lniceanu Timi?oara,Railway Station,N/A,Timi?,45.76652,21.24445,0
Prim?ria Municipiului Timi?oara,Bulevardul Constantin D. Loga 1 Timi?oara,Government or Community Facility,N/A,Timi?,45.75113,21.22656,0
Strada Timi?oara,550130 Sibiu,Street or Square,N/A,Timi?,45.80192,24.13889,0
Gara de Sud Timi?oara,Strada Ceferi?tilor 300517 Timi?oara,Railway Station,N/A,Timi?,45.7162,21.20316,0
North Star Continental Resort,Bulevardul Revolu?iei din 1989 3 Timi?oara,Casino,N/A,Timi?,45.755175,21.232547,0
Timi?oara,"Timi?, Romania",Attraction,,Timi?,45.64115318,21.935447,0
Lugoj,Timi?,"City, Town or Village","Lugoj (Romanian pronunciation:�[?lu?o?]) is a city in Timi? County, Banat, western Romania. The Timi? River divides the city into two halves, the so-called Romanian Lugoj that spreads on the right bank and the German Lugoj on the left bank. It is the seat of the Eparchy of Lugoj in the Romanian Church United with Rome, Greek-Catholic. The city administers two villages, M?guri and Tapia.",Timi?,45.68493,21.90599,0
Primaria Lugoj,DN6 4 Lugoj,Government or Community Facility,N/A,Timi?,45.68633,21.90625,0
Lugoj,Strada Ceferi?tilor 305500 Lugoj,Railway Station,"Lugoj (Romanian pronunciation:�[?lu?o?]) is a city in Timi? County, Banat, western Romania. The Timi? River divides the city into two halves, the so-called Romanian Lugoj that spreads on the right bank and the German Lugoj on the left bank. It is the seat of the Eparchy of Lugoj in the Romanian Church United with Rome, Greek-Catholic. The city administers two villages, M?guri and Tapia.",Timi?,45.680113,21.897225,0
Strada Centura Lugojului,305500 Lugoj,Street or Square,N/A,Timi?,45.71095,21.91199,0
Lugojel,Gavojdia,Administrative Region,N/A,Timi?,45.6651,21.95537,0
Lugoj Taxi,Strada Cornet 22 305500 Lugoj,Tourist Information,N/A,Timi?,45.69752,21.89976,0
Lugoj Tuning,Strada Memorandului 2 305500 Lugoj,Business/Industry,N/A,Timi?,45.68051,21.9052,0
Strada Lugoj,012212 Bucharest,Street or Square,N/A,Timi?,44.45478,26.06762,0
Poli?ia Lugoj,Pia?a Iosif Constantin Dr?gan 1 Lugoj,Police Station,N/A,Timi?,45.68511,21.90486,0
Fit Lugoj,Strada Bucegi 2 305500 Lugoj,Sport Facility/Venue,N/A,Timi?,45.68303,21.90161,0
Termopane Lugoj,Strada Cetatea Veche Lugoj,Department Store,Recent selectate:,Timi?,45.68876,21.90308,0
Powergym Lugoj,Strada Nicolae B?lcescu 1 305500 Lugoj,Sport Facility/Venue,N/A,Timi?,45.68314,21.90334,0
Merceria Lugoj,Strada Unirii 305500 Lugoj,Shop,N/A,Timi?,45.68426,21.90469,0
Lugoj,"Timi?, Romania",Attraction,"Lugoj (Romanian pronunciation:�[?lu?o?]) is a city in Timi? County, Banat, western Romania. The Timi? River divides the city into two halves, the so-called Romanian Lugoj that spreads on the right bank and the German Lugoj on the left bank. It is the seat of the Eparchy of Lugoj in the Romanian Church United with Rome, Greek-Catholic. The city administers two villages, M?guri and Tapia.",Timi?,45.59111792,22.22822962,0
Buzia? Resort.,"Timi?, Romania",Attraction,"Buzia? is a town in Timi? County, Romania. As of 2011, it had a population of 6,504.",Timi?,0,0,0
Castles at Banloc and Carani.,"Timi?, Romania",Attraction,N/A,Timi?,0,0,0
The area around F?get.,"Timi?, Romania",Attraction,"F?get (Romanian pronunciation:�[f??d?et]) is a town in Timi? County, Banat, western Romania, with a population of about 6,500.",Timi?,0,0,0
Danube Delta,827040 Ceatalchioi,Theme Park,"The Danube Delta (Romanian: Delta Dun?rii pronounced�[?delta ?dun?rij] (listen); Ukrainian: ?????? ?????, De?ta Dunayu, Ukrainian pronunciation:�[d?l??t? dun??ju]) is the second largest river delta in Europe, after the Volga Delta, and is the best preserved on the continent.[2] The greater part of the Danube Delta lies in Romania (Tulcea County). Its approximate surface area is 4,152�km2 (1,603�sq�mi), of which 3,446�km2 (1,331�sq�mi) is in Romania. With the lagoons of Razim?Sinoe (1,015�km2 (392�sq�mi) with 865�km2 (334�sq�mi) water surface), located south of the main delta, the total area of the Danube Delta is 5,165�km2 (1,994�sq�mi). The Razim?Sinoe lagoon complex is geologically and ecologically related to the delta proper and the combined territory is listed as a World Heritage Site.",Tulcea,45.244192,28.868332,0
Danube Delta Biosphere Reserve,827171 Nuf?ru,Recreation,N/A,Tulcea,45.15536,28.91995,0
The Danube Delta Museum,Strada 14 Noiembrie 1 820009 Tulcea,Museum,N/A,Tulcea,45.181003,28.806157,0
Danube Delta Hostel,Strada G?rii 820164 Tulcea,Hostel,N/A,Tulcea,45.179093,28.800395,0
Danube Delta Resort,DC7 827060 Cri?an,Hotel,N/A,Tulcea,45.17442,29.38086,0
Viziteaza Delta Dunarii - Visit Danube Delta,Calea Plevnei 145 060012 Bucure?ti,Landmark/Attraction,N/A,Tulcea,44.445065,26.066543,0
Select Tours Danube Delta,Strada G?rii 820164 Tulcea,Travel Agency,N/A,Tulcea,45.179959,28.800895,0
Discover Danube Delta,Aleea Trifoiului 820100 Tulcea,Tourist Information,N/A,Tulcea,45.1667,28.79993,0
Serenity Danube Delta,Strada I 827195 Sf�ntu Gheorghe,Bar/Pub,N/A,Tulcea,44.896262,29.592481,0
Limanul Resort - Danube Delta,827050 Chilia Veche,Hotel,N/A,Tulcea,45.416886,29.28272,0
Casa Biota Boutique,Strada Eternit??ii 827152 Murighiol,Accommodation,N/A,Tulcea,44.99064,29.21689,0
The Danube Delta,"Tulcea, Romania",Attraction,N/A,Tulcea,45.09359818,28.775923,0
The town of Sulina?the last town on the Danube.,"Tulcea, Romania",Attraction,"Sulina (Romanian pronunciation:�[su?lina]) is a town and free port in Tulcea County, Romania, at the mouth of the Sulina branch of the Danube. It is the easternmost point of Romania.",Tulcea,0,0,0
"The areas around Sf�ntu Gheorghe, Mahmudia, Cri?an, Caraorman, Chilia Veche.","Tulcea, Romania",Attraction,N/A,Tulcea,0,0,0
The city of Tulcea.,"Tulcea, Romania",Attraction,"Tulcea (Romanian pronunciation:�[?tult??e?a]; Bulgarian, Russian and Ukrainian: ?????, Tulcha; Greek: ????????, Aegyssus; Turkish: Hora-Tep� or Tol�u[citation needed]) is a city in Dobruja, Romania. It is the administrative center of Tulcea County, and had a population of 73,707 as of 2011. One village, Tudor Vladimirescu, is administered by the city.",Tulcea,0,0,0
The Roman fort of Halmyris.,"Tulcea, Romania",Attraction,"Halmyris [1] was a Roman and Byzantine fort, settlement and naval port, located 2.5 kilometers west of the village of Murighiol at the mouth of the Danube Delta in Romania. It is locally known as the site where the bodies of two Christian saints, Epictet and Astion,[2] were uncovered between 2001 and 2004.",Tulcea,0,0,0
Politic's,Strada Timi?orii 305500 Lugoj,Coffee/Tea,N/A,Vaslui,45.69187,21.90228,0
Politics,"Vaslui, Romania",Attraction,,Vaslui,45.69187,21.90228,0
Edit,Bulevardul 1 Decembrie 1918 Deva,Clothing & Accessories,N/A,Vaslui,45.88001,22.90211,0
Edit,Strada S?lciilor Ia?i,Shop,N/A,Vaslui,47.14474,27.5755,0
Edit Denisa,Bulevardul Trandafirilor 135400 Pucioasa,Shop,N/A,Vaslui,45.05829,25.43864,0
Edit Uzlet,Strada Pictor Zsogodi Nagy Imre 530122 Miercurea Ciuc,Kiosk/24-7/Convenience Store,N/A,Vaslui,46.33981,25.80698,0
Alexim Edit,Strada Secerii 540498 T�rgu Mure?,Shop,N/A,Vaslui,46.5365,24.57178,0
Edit Vendeghaz es Csur-Szallo,Strada Ferenc Rakoczi 535600 Odorheiu Secuiesc,Hotel,N/A,Vaslui,46.29692,25.28882,0
Edit Fashion,?oseaua Cotroceni 12 060941 Bucure?ti,Clothing & Accessories,N/A,Vaslui,44.437655,26.068442,0
Edit Graph,Strada Filantropiei 120212 Buz?u,Shop,N/A,Vaslui,45.14386,26.82637,0
Salon Edit,Calea Clujului 410053 Oradea,Shop,N/A,Vaslui,47.05086,21.94935,0
[edit],"Vaslui, Romania",Attraction,N/A,Vaslui,45.98762722,25.15866578,0
The Olt River Valley:,"V�lcea, Romania",Attraction,"The Olt (Romanian and Hungarian; German: Alt; Latin: Aluta or Alutus, Turkish: Oltu, Ancient Greek: ?????? Alytos) is a river in Romania. It is 615�km (382�mi) long, and its basin area is 24,050�km2 (9,290�sq�mi).[1] It is the longest river flowing exclusively through Romania. Its source is in the H??ma? Mountains of the eastern Carpathian Mountains, near B?lan, rising close to the headwaters of the Mure? River. It flows through the Romanian counties Harghita, Covasna, Bra?ov, Sibiu, V�lcea and Olt. The river was known as Alutus or Aluta in Roman antiquity. Olt County and the historical province of Oltenia are named after the river.",V�lcea,0,0,0
Calimanesti Caciulata,Calea Lui Traian 245600 C?lim?ne?ti,Hotel,N/A,V�lcea,45.24482,24.3394,0
Vila Sebastian Calimanesti,245601 C?lim?ne?ti,Accommodation,N/A,V�lcea,45.26872,24.31774,0
Hotel Oltul Calimanesti Caciulata,Calea Lui Traian 245600 C?lim?ne?ti,Hotel,N/A,V�lcea,45.24063,24.34106,0
Pensiunea Alis,Calea Lui Traian 245601 C?lim?ne?ti,Accommodation,N/A,V�lcea,45.25919,24.32464,0
Casa Bianca,Strada P?cii 27A 245603 C?lim?ne?ti,Hotel,N/A,V�lcea,45.24719,24.34822,0
Viziteaza Calimanesti Caciulata,Calea Lui Traian 245600 C?lim?ne?ti,Tourist Information,N/A,V�lcea,45.240268,24.341366,0
Hotel Casa Romaneasca,Calea Lui Traian 245601 C?lim?ne?ti,Hotel,N/A,V�lcea,45.27342,24.31272,0
Pensiunea Alfrid,Calea Lui Traian 245601 C?lim?ne?ti,Accommodation,N/A,V�lcea,45.25853,24.32812,0
Coresi Shopping Resort,Strada Zaharia Stancu 1 Bra?ov,Shopping Centre,COOKIES,V�lcea,45.67195,25.61633,0
Mistral Resort Moieciu,Strada Valea B?ng?leasa 507134 Moieciu,Accommodation,N/A,V�lcea,45.42302,25.36299,0
Cheile Gradistei Fundata,Fundata,Hotel,N/A,V�lcea,45.4515,25.2997,0
Cheile Gradistei,507131 Moieciu,Hotel,N/A,V�lcea,45.46372,25.30413,0
The C?lim?ne?ti-C?ciulata resorts,"V�lcea, Romania",Attraction,N/A,V�lcea,45.33691317,24.686368,0
